id,name,created_at,advertisers_entities.id,entities.short_name,entities.is_active,entities.is_political,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
00b4fca3-2a8e-4b37-b843-33297d01bf7f,The Lincoln Project,2022-08-16T15:25:16.659Z,fcde443a-a225-4344-a0bb-2f40b1ca57a6,DemPACs,true,true,United States of America,us,105756057589080,The Lincoln Project,Facebook
012446f2-b8d1-4dbb-a32e-1a76d2a0f4da,Denton County Democratic Party,2022-09-06T20:05:30.946Z,e304643a-260b-4063-a768-a51db31436dd,DemPACs,true,true,United States of America,us,205561212797960,Denton County Democratic Party,Facebook
01fc587b-5431-4f4b-9bba-cd07cd4e4d59,Ohio Senate Democrats - Campaign Team,2022-11-05T14:36:13.896Z,a6c8c62d-377f-4322-95e4-77c46995368a,DemPACs,true,true,United States of America,us,85001151142,Ohio Senate Democrats - Campaign Team,Facebook
0279bde2-bd26-4587-b7ac-5a9f39fbb792,Ground Game Texas,2022-11-05T14:36:19.183Z,fde2c002-0775-427e-a048-a555a71cfe4d,DemPACs,true,true,United States of America,us,106451921656762,Ground Game Texas,Facebook
02f44066-b6f8-4449-8c27-70d4fe71b415,Schoharie County Democratic Committee,2022-08-16T15:29:13.708Z,38792962-1c7a-4d55-a529-3d5f7acc624f,DemPACs,true,true,United States of America,us,100774832190308,Schoharie County Democratic Committee,Facebook
0316e3e1-1117-43cf-b9cb-3cb345825a7d,McMinn County TN Democratic Party,2022-10-01T12:36:28.773Z,c0578b06-9ad8-4ed6-9564-0f9276ff7333,DemPACs,true,true,United States of America,us,294348434345734,McMinn County TN Democratic Party,Facebook
03201692-9880-47a7-bb16-bdf905debc0b,Salt Lake County Democratic Party,2022-08-16T15:29:12.944Z,52230847-d83b-47b8-942b-78b137d963a5,DemPACs,true,true,United States of America,us,65620964119,Salt Lake County Democratic Party,Facebook
036b1bac-fbe9-46c9-a3da-b127b47ed587,America's Future First,2022-08-16T15:25:34.304Z,9f85057f-3ee5-4e4f-ab41-47eb7cde14bd,DemPACs,true,true,United States of America,us,108796164192378,America's Future First,Facebook
04a5caf5-5577-41f3-b555-a05f2819c409,Ada County Democrats,2022-09-07T15:41:49.925Z,06f12d2f-391e-49e7-825c-ee21fa871f05,DemPACs,true,true,United States of America,us,124076760945862,Ada County Democrats,Facebook
051e6157-9ff3-4a68-9a4c-c9fa69dfb350,Democratic Party of Contra Costa County,2022-11-05T14:36:14.007Z,5b6a3f87-f768-4323-b427-bab1d59e5aa4,DemPACs,true,true,United States of America,us,1461242697517536,Democratic Party of Contra Costa County,Facebook
05aa1f51-1a79-43fa-968a-6df1c0280d78,Majority Forward,2022-11-05T14:36:16.264Z,fb1022a1-ec24-4f37-97ee-8437db231e07,DemPACs,true,true,United States of America,us,680774085703541,Majority Forward,Facebook
060a68e5-5a6d-4c87-98da-c70f070a5fdb,Tompkins  County Democratic Committee,2022-10-01T12:36:25.823Z,5a09a52a-4323-49f8-a882-65135bfab5fe,DemPACs,true,true,United States of America,us,116034814991,Tompkins  County Democratic Committee,Facebook
063d0452-f8a8-426b-a95f-45cdaf7a07ea,Madison Democratic Committee,2022-09-07T15:41:55.763Z,d8e2e8e5-d8a4-497c-8d51-81ca030f7c49,DemPACs,true,true,United States of America,us,1422313304490122,Madison Democratic Committee,Facebook
065d55ca-6247-4b78-bcf1-4dfc460d1ad1,Saratoga Springs Democrats,2022-10-01T12:36:22.384Z,4f2c4360-7306-4945-ae87-d0d3a4cda5fd,DemPACs,true,true,United States of America,us,116805775638,Saratoga Springs Democrats,Facebook
0737f727-44c5-4495-b8a3-32c7df427c0c,Erie County Democratic Committee,2022-09-06T20:05:22.572Z,9f0d3591-4720-4463-babd-f7bbd33646a5,DemPACs,true,true,United States of America,us,133545795918,Erie County Democratic Committee,Facebook
075052c7-bee8-40be-9999-88aa05417fcb,Nancy Pelosi Elects Democrats,2022-08-16T15:25:09.795Z,4bae3b02-5556-4dcc-98de-0caa8056dcde,DemPACs,true,true,United States of America,us,101617224555221,Nancy Pelosi Elects Democrats,Facebook
0778aba6-4aea-4546-aeb1-4a5b258af881,Democratic Legislative Campaign Committee - DLCC,2022-08-16T15:29:13.028Z,5aac02f5-04cd-4f0a-825b-89d6d8f3f514,DemPACs,true,true,United States of America,us,91346559231,Democratic Legislative Campaign Committee - DLCC,Facebook
097e4882-b432-4617-ae71-e60022f0aa47,Alachua County Democrats,2022-11-05T14:36:18.475Z,9db903df-a599-49c3-b3d9-919c52f4cdc0,DemPACs,true,true,United States of America,us,302284124895,Alachua County Democrats,Facebook
09ba39ca-2027-427b-9e62-c36b3bba2f17,United for Massachusetts,2022-08-16T15:25:34.424Z,2090118e-866a-4b4d-90c3-db62c8f355e8,DemPACs,true,true,United States of America,us,111991893873039,United for Massachusetts,Facebook
09e0292e-edb4-48ac-a477-7d2c135fe97d,Gloucester County Democratic Committee,2022-11-05T14:36:12.528Z,a61677fa-4904-4577-b29d-67089972f7ea,DemPACs,true,true,United States of America,us,168216263203159,Gloucester County Democratic Committee,Facebook
0a557e2f-266f-443a-b95a-4461ee046a77,LCV Victory Fund,2022-08-16T15:25:09.819Z,9e32d59a-9934-41ee-9bea-76e162c0fc30,DemPACs,true,true,United States of America,us,171287339973880,LCV Victory Fund,Facebook
0a705d70-2b0c-470f-8caa-9da62c54ff63,Democratic Strategy Institute,2022-08-16T15:25:16.811Z,b4230a37-d553-4fa3-b3f8-1ebbc725174a,DemPACs,true,true,United States of America,us,101279451606075,Democratic Strategy Institute,Facebook
0a7ccef1-f63c-4631-9d86-fe7981c7a656,"Cheshire, CT Democratic Town Committee",2022-11-05T14:36:12.512Z,9c444904-8b54-4e6f-bb8e-f0362363e0d5,DemPACs,true,true,United States of America,us,258068384354843,"Cheshire, CT Democratic Town Committee",Facebook
0bc6351a-c915-49e2-94e9-60e2ed40c3c2,Progress Michigan Political Action Fund,2022-09-05T10:11:19.040Z,031da2b0-2d2b-43c5-9cdc-75081a7b42cb,DemPACs,true,true,United States of America,us,901312846740457,Progress Michigan Political Action Fund,Facebook
0bf1647c-e77f-4117-8c84-ce4c5932a95f,Madison Gesiotto Gilbert: Must Be Stopped,2022-10-01T12:36:06.787Z,487c6043-b15f-43bb-b578-52990c4de87a,DemPACs,true,true,United States of America,us,105000859032339,Madison Gesiotto Gilbert: Must Be Stopped,Facebook
0cc5f3d6-1ee0-47c6-9cf2-05927220c2ad,Stop 45 PAC,2022-08-16T15:25:34.293Z,26d8aeb4-9fb2-42fe-8473-ba77b375ad33,DemPACs,true,true,United States of America,us,106405337708378,Stop 45 PAC,Facebook
0e0421a1-660c-4763-97a3-10687516814a,Fairfax County Democratic Committee,2022-11-05T14:36:09.520Z,090125d6-33a9-4b7e-a5ab-6e2eb4663230,DemPACs,true,true,United States of America,us,38056277552,Fairfax County Democratic Committee,Facebook
0e1286ff-730b-4d71-9510-13476fc9fd2b,Indiana House Democrats,2022-09-06T20:05:03.892Z,9c622123-264c-4cd8-8c7f-bc991323868b,DemPACs,true,true,United States of America,us,310797295847,Indiana House Democrats,Facebook
0e72e0ea-ba52-44f5-b4d5-dfa8fa1d2ce9,Mount Olive Democrats,2022-09-06T20:28:38.773Z,1e0d5a8a-addb-41bc-aa71-d340621e94a5,DemPACs,true,true,United States of America,us,864634103676097,Mount Olive Democrats,Facebook
0f20de10-4da2-4c0a-b3e6-6672f18bc29c,"Julie Matuzak, Clinton Township Trustee Candidate",2022-09-06T20:05:12.390Z,57fade7e-2353-4d16-90f1-240a726e9652,DemPACs,true,true,United States of America,us,106842552118660,"Julie Matuzak, Clinton Township Trustee Candidate",Facebook
0f9daa6c-b36a-4383-aa34-ef67bd2e0460,,2022-08-16T15:25:34.557Z,e0a593c8-f526-4533-aef5-bf0aa98ee927,DemPACs,true,true,United States of America,us,2283535575207800,,Facebook
0fe8c4a2-2ac0-4671-abca-41d3f1a68f8b,NH House Dems Victory Committee,2022-11-05T14:36:04.511Z,3ba3d6b1-19c3-4102-9a61-d9b65473fa62,DemPACs,true,true,United States of America,us,135467046485155,NH House Dems Victory Committee,Facebook
10a9fbaa-87b4-468f-9cd6-231ebb26cda4,Good News Milwaukee,2022-11-05T14:36:23.202Z,caa444af-afa4-4936-8198-c5c8d8e4031f,DemPACs,true,true,United States of America,us,117205080124077,Good News Milwaukee,Facebook
1169e0cb-373b-492d-921f-32b129ba341e,The Collective PAC,2022-08-16T15:25:10.097Z,0b57ff74-529e-425c-b32b-8f2e18ecf71b,DemPACs,true,true,United States of America,us,1667638686847579,The Collective PAC,Facebook
11a9dcad-ff01-4e41-bf9c-c2dc1d573166,Miami Beach Democratic Club,2022-10-01T12:36:24.933Z,60c0299b-28ab-46f7-8143-f359ab14f81b,DemPACs,true,true,United States of America,us,1645845948967850,Miami Beach Democratic Club,Facebook
11c43368-7fa6-4d0e-ad9d-30224e037184,BlueFlower Action,2022-11-05T14:36:01.844Z,1e6dfe51-090c-4591-ab65-b54f8f07a29c,DemPACs,true,true,United States of America,us,104105775807443,BlueFlower Action,Facebook
11d66a37-5217-477c-9489-43da4794f8a7,Charlotte County Democratic Party,2022-10-01T12:36:21.748Z,dddcbc93-7100-47d8-8d0d-86522cc66e6b,DemPACs,true,true,United States of America,us,477716888919303,Charlotte County Democratic Party,Facebook
11ff06ef-6882-44c8-8fab-9a11130935c8,Shenandoah Dems VA,2022-10-01T12:36:29.405Z,fd7ada0f-e067-4bdf-9f2c-01b593463d64,DemPACs,true,true,United States of America,us,110830853730734,Shenandoah Dems VA,Facebook
12f02491-fa38-4eb9-a57d-72ba24fdeed4,Montana Democratic Legislative Campaign Committee,2022-11-05T14:36:02.102Z,86efe473-9cfe-4129-ba4f-67ec21fb1647,DemPACs,true,true,United States of America,us,273007889437625,Montana Democratic Legislative Campaign Committee,Facebook
12f0975d-3b7d-443a-8d0e-f1887f1f45e3,Goffstown NH Democrats,2022-11-05T14:36:24.224Z,a0e36f64-7d26-4b26-91c7-850cdf2eb65d,DemPACs,true,true,United States of America,us,346323063015,Goffstown NH Democrats,Facebook
1318a649-95dd-48c2-a369-b782e8a4a611,Duval County Democratic Party,2022-08-16T15:29:16.984Z,54a3c30c-bd73-41e7-a6c0-972b1f9a0dc7,DemPACs,true,true,United States of America,us,340823876032476,Duval County Democratic Party,Facebook
144f6c88-4a53-4ffd-9b8e-8620abf89816,Safe Accessible Fair Elections Minnesota,2022-10-01T12:36:03.287Z,99d74b31-c6b5-4f85-8628-d5eaba6f6188,DemPACs,true,true,United States of America,us,112233254953138,Safe Accessible Fair Elections Minnesota,Facebook
145290f4-1853-43cc-9cb8-cf47fa01b9b9,Hampton NH Democrats,2022-09-06T20:05:19.157Z,26208b3a-a59a-4eeb-96df-9adb1c541758,DemPACs,true,true,United States of America,us,193266048071,Hampton NH Democrats,Facebook
1493fa55-756c-4f8e-affb-b2e077620f26,Cassy Garcia No Merece Nuestro Voto,2022-10-01T12:36:04.367Z,15004ad0-429b-4f1c-aaa0-3b886b270788,DemPACs,true,true,United States of America,us,105391218995566,Cassy Garcia No Merece Nuestro Voto,Facebook
14b3e6bd-c2cd-468e-a49f-3a34641d58b4,Evesham Township Democratic Party,2022-09-06T20:05:36.158Z,0a165e13-cfd4-4aa1-bc74-0792c54cecce,DemPACs,true,true,United States of America,us,348351951901470,Evesham Township Democratic Party,Facebook
14c372dc-2ed6-46b6-94a4-e9af0fa53f42,NYS Democratic Senate Campaign Committee (DSCC),2022-10-01T12:36:06.867Z,18058001-88a6-4845-823f-1ae379294844,DemPACs,true,true,United States of America,us,106372766264,NYS Democratic Senate Campaign Committee (DSCC),Facebook
14d1195f-5bf6-408c-aa40-41a448cfb5ee,Throw Him Out,2022-08-16T15:25:34.303Z,74e86d41-b90b-49ff-9e75-987148296205,DemPACs,true,true,United States of America,us,107735754309146,Throw Him Out,Facebook
150ec101-7e0a-4154-b618-23aaa5d34b8c,Progressive Turnout Project,2022-08-16T15:25:09.784Z,cfb0f03e-8112-4ab2-9c6c-6a70fb2b2849,DemPACs,true,true,United States of America,us,1615018905412860,Progressive Turnout Project,Facebook
1557a9b6-2e52-47a7-b939-98abcf0535ab,Alexandria Democratic Committee,2022-11-05T14:36:12.665Z,c204b45c-9e0c-4ec5-8e4b-0483880b1a96,DemPACs,true,true,United States of America,us,182153951796246,Alexandria Democratic Committee,Facebook
15f4d097-2cd8-4933-a4e5-55a0fd14b2c5,Priorities USA Action,2022-08-16T15:25:34.544Z,e6e2759a-3822-4528-addf-4b762aaa3aea,DemPACs,true,true,United States of America,us,184797434904089,Priorities USA Action,Facebook
1626af37-9c07-4461-90d2-f75ed6d2b567,Realtors for Dan Kildee,2022-10-01T12:36:15.410Z,94d627ba-a49f-4c8f-a576-e573650283b1,DemPACs,true,true,United States of America,us,105420558981075,Realtors for Dan Kildee,Facebook
1639752f-07c6-48f4-a459-ec35e6c4be8b,Indiana Democratic Party,2022-11-05T14:36:09.668Z,535e228e-f819-47c1-820d-c7fea95fba68,DemPACs,true,true,United States of America,us,116924065002990,Indiana Democratic Party,Facebook
168585a1-8397-48f9-8767-b46d60310069,Arizona's Future,2022-11-05T14:36:01.884Z,f3c90211-0b5f-4161-acd5-178f88e88376,DemPACs,true,true,United States of America,us,220333879403845,Arizona's Future,Facebook
176b120b-5b8b-42dd-ac52-002b0ea1fdbc,Sarasota County Democratic Party,2022-10-01T12:36:19.165Z,9cfae374-aecb-4a6a-8381-90961e89eaea,DemPACs,true,true,United States of America,us,181438572390,Sarasota County Democratic Party,Facebook
1875fde2-eed3-4240-b318-62f2a59269b5,Paycheck to Paycheck,2022-08-16T15:25:09.825Z,cdde7005-afb8-49cf-bc1f-fba68c637e00,DemPACs,true,true,United States of America,us,104934207736995,Paycheck to Paycheck,Facebook
1898ab11-0d84-4854-9a92-28058521ae72,Maine Votes 2022,2022-11-05T14:36:08.547Z,a658f9f2-26b2-464d-a216-bef5f9a994bd,DemPACs,true,true,United States of America,us,104954082247139,Maine Votes 2022,Facebook
18aca237-4d3a-4694-a34a-7be4e181f31f,Oneida City Democratic Committee,2022-09-07T15:41:59.351Z,8e250608-96b1-4bfc-8b25-2e2cd648f101,DemPACs,true,true,United States of America,us,103838287995107,Oneida City Democratic Committee,Facebook
18ba1040-494e-4343-a050-6d1a378cab9b,Jefferson Parish Democratic Executive Committee (JPDEC),2022-09-06T20:05:46.062Z,7a79b66c-d091-46f2-9d27-6151a1d9a112,DemPACs,true,true,United States of America,us,395183503879395,Jefferson Parish Democratic Executive Committee (JPDEC),Facebook
19245eb7-3e97-49be-aaf2-f2b914a08a26,Democrats,2022-08-16T15:25:10.550Z,0f1f91d1-502c-4f33-b9f8-48749d69b964,DemPACs,true,true,United States of America,us,23790541544,Democrats,Facebook
196a81db-cf27-4e6a-baa4-466a3ee6ffa8,Carroll County Democrats of N.H.,2022-11-05T14:36:15.607Z,db9e9903-37aa-4af2-aa0a-2da1bcdcbb1e,DemPACs,true,true,United States of America,us,108661652507531,Carroll County Democrats of N.H.,Facebook
198463ac-1beb-4f77-933a-13943f916f84,BlackPAC,2022-08-16T15:25:09.969Z,d43a85f1-6c61-4573-985b-87d1008a5efd,DemPACs,true,true,United States of America,us,504161563089343,BlackPAC,Facebook
1a0ad654-4763-40af-b2cf-7078aaccda84,Environment America Action Fund,2022-08-16T15:25:10.126Z,2f4b6694-6d94-4db0-858b-7dc1763a69a6,DemPACs,true,true,United States of America,us,304409070375141,Environment America Action Fund,Facebook
1b5087ac-901d-48ba-9a7a-a12705f92a24,Middlesex County Democratic Organization,2022-11-05T14:36:10.436Z,00d6a145-60ee-41d2-bcae-b0d4c1084b2a,DemPACs,true,true,United States of America,us,300476911222,Middlesex County Democratic Organization,Facebook
1b8d6187-e5b2-4450-b7fb-2c3768d194ae,Latino Victory,2022-11-05T14:36:01.745Z,61505e2d-86d5-429f-a4af-41f254d75fc0,DemPACs,true,true,United States of America,us,601472019907779,Latino Victory,Facebook
1c45a761-2e8f-4957-8d01-3f6db5a0de38,Billerica Democratic Town Committee,2022-09-06T20:28:36.772Z,ba830a30-8424-42da-934c-b905fae5d7a2,DemPACs,true,true,United States of America,us,261586913955421,Billerica Democratic Town Committee,Facebook
1d8e8534-7911-4535-bc93-1c6e3d4e5b41,Delaware Twp Democratic Club,2022-08-16T15:29:17.942Z,c2c85c09-e251-4c9c-a478-2dfab77b4c16,DemPACs,true,true,United States of America,us,1454068511554108,Delaware Twp Democratic Club,Facebook
1d9fa620-22b4-409f-b45e-600395aeae39,Friends of LaToya Greenwood,2022-10-01T12:36:05.523Z,5ed8a302-d52a-4057-9bc7-d7cb72617b4e,DemPACs,true,true,United States of America,us,969400729793326,Friends of LaToya Greenwood,Facebook
1de7136d-ce34-4f14-aae7-1b4c811cdce8,Democratic Party of Guam,2022-11-05T14:36:23.370Z,ee0f5e2a-37f3-48ac-95e2-47431c2fa603,DemPACs,true,true,United States of America,us,310259032414881,Democratic Party of Guam,Facebook
1e1e18d6-76a2-40db-8ee1-1b1d070fe0b5,Building a Stronger Illinois,2022-09-05T10:11:16.226Z,23408482-a213-4c5a-87a0-6f2b163ba228,DemPACs,true,true,United States of America,us,102285329198016,Building a Stronger Illinois,Facebook
1ea3457e-8bbd-4871-ad4b-e62e24516030,Progressive Caucus,2022-08-16T15:25:10.059Z,f0680ae1-5ea6-4332-8b7e-49ba38e6e36b,DemPACs,true,true,United States of America,us,393076844046051,Progressive Caucus,Facebook
1f10fc3f-c2cf-4786-9f19-ddeb7a902af9,Justice Democrats,2022-08-16T15:29:16.674Z,5f907546-462c-47d3-a9d4-57b5e30e053a,DemPACs,true,true,United States of America,us,243510442756370,Justice Democrats,Facebook
1f1707cf-99c4-4a23-97e9-4986ebbaeb59,Delaware House Democrats,2022-11-26T22:14:01.832Z,58f0b8f5-05e6-4faf-a525-14729e001bf9,DemPACs,true,true,United States of America,us,156201827729615,Delaware House Democrats,Facebook
1f680ec4-8c9c-4d09-a03c-69d2068052dd,EMILY's List,2022-08-16T15:29:12.864Z,4ffb1a18-b251-428d-8838-5afda315f7ff,DemPACs,true,true,United States of America,us,46347342434,EMILY's List,Facebook
1f7443b6-7d65-43d2-9717-601dee073a2e,Hays County Democratic Party,2022-09-06T20:05:23.726Z,dcb6bfe7-08c0-4988-b42f-69b81de0000d,DemPACs,true,true,United States of America,us,150008895578,Hays County Democratic Party,Facebook
1fd61939-6be1-495f-8380-f52228b13405,Rockingham County Democrats,2022-11-05T14:36:06.963Z,ad5d6046-806a-4c6d-8ec5-3515a5aa32fa,DemPACs,true,true,United States of America,us,163832543631009,Rockingham County Democrats,Facebook
2006208f-68f3-4399-9b68-5200a317d2fe,Stratham NH Democrats,2022-11-05T14:36:20.564Z,4523297e-3260-4894-9c59-de2392ef1caa,DemPACs,true,true,United States of America,us,672611153352929,Stratham NH Democrats,Facebook
2015dd22-e13b-42be-a773-3247b67ece69,Kalamazoo County Democratic Party,2022-10-01T12:36:28.886Z,44a329c4-3865-4313-97e4-7da0e3aae919,DemPACs,true,true,United States of America,us,139063525262,Kalamazoo County Democratic Party,Facebook
20759316-bab5-491f-b5d0-a07d8fcaf548,American Working Families,2022-08-16T15:25:34.560Z,851aa942-8b09-423e-8121-a99f23ee92ae,DemPACs,true,true,United States of America,us,236195336464473,American Working Families,Facebook
2088498f-4d83-4266-8c15-b467bc76e669,CPD Action,2022-11-05T14:36:01.472Z,9a3bac5e-b409-4692-91b8-15126fd0bd0a,DemPACs,true,true,United States of America,us,250783505020421,CPD Action,Facebook
2114a935-b4e5-4df0-bf02-9fcb1d6ecc7a,New Hampshire Democratic Party,2022-11-05T14:36:01.778Z,462637db-f518-4d4e-8347-31e3650ede85,DemPACs,true,true,United States of America,us,205826147784,New Hampshire Democratic Party,Facebook
21641081-415c-4d36-b139-3dd4315758a7,Heart of L.A. Democratic Club,2022-11-05T14:36:15.485Z,073d40c2-4d17-4b8d-9608-be5980d849e4,DemPACs,true,true,United States of America,us,1961990967406160,Heart of L.A. Democratic Club,Facebook
21819bb7-edd3-43e6-ae8e-23b343a6ef36,Minnesota DFL Party,2022-08-16T15:29:13.072Z,c7bd8cd8-e260-4fc5-a70a-b693e462b797,DemPACs,true,true,United States of America,us,95779211526,Minnesota DFL Party,Facebook
21c3011d-f85f-454c-b665-1ee51f3eadd9,Fayette County Democrats,2022-09-06T20:28:36.369Z,a124993b-af91-47a0-96c4-df2cfbf1077d,DemPACs,true,true,United States of America,us,489525194444048,Fayette County Democrats,Facebook
222de952-816e-436d-a8a5-0f17eb8b9ce8,East Haddam Democrats,2022-09-06T20:28:38.948Z,3633d4d3-e39e-4935-a943-6ae25bfd8a24,DemPACs,true,true,United States of America,us,125274325329,East Haddam Democrats,Facebook
226d0c31-ed47-4dc4-8c2c-fe9fdeacb1e2,Extreme Matt Larkin,2022-11-05T14:36:01.850Z,ea021b8d-f206-44b9-924a-c803c7071ab4,DemPACs,true,true,United States of America,us,105549995659485,Extreme Matt Larkin,Facebook
23d21dae-7950-4288-9ba5-e111a42aef9e,Republican Accountability PAC,2022-11-05T14:36:00.809Z,13d4b2ed-8160-46b3-b1bf-3f2af7e28cc1,DemPACs,true,true,United States of America,us,105331908787374,Republican Accountability PAC,Facebook
247aca5d-fef6-47f5-ba86-e3ff43e9d0b7,Steve Chabot Won’t Protect Us,2022-11-05T14:36:07.539Z,3b893056-c2fe-4067-86d4-a83b4655b7ea,DemPACs,true,true,United States of America,us,107503028799363,Steve Chabot Won’t Protect Us,Facebook
2547a63d-74af-437d-823e-61cd9f742c31,Georgia Safe and Strong,2022-11-05T14:36:01.572Z,2b70253f-871f-4b79-b171-d2bf968ca178,DemPACs,true,true,United States of America,us,425809901119477,Georgia Safe and Strong,Facebook
25b4c167-1cbf-40d2-831c-f32a3c720420,Wisconsin Votes,2022-08-16T15:25:34.410Z,a57110d8-e818-4661-a9bc-7778460a92a3,DemPACs,true,true,United States of America,us,109850787499677,Wisconsin Votes,Facebook
25ce9999-b081-47e2-93cb-743db02c4b84,Progressive Democrats of Guam,2022-09-06T20:28:39.156Z,71a50e6a-fe7a-4636-9006-ae54be10b104,DemPACs,true,true,United States of America,us,1619846278287279,Progressive Democrats of Guam,Facebook
26489828-bc62-4000-9888-77a398dd679e,Make the Road Action,2022-11-05T14:36:01.754Z,dba09819-4f18-4f83-8b98-2856d35cbf0d,DemPACs,true,true,United States of America,us,809183439100465,Make the Road Action,Facebook
268ae86f-56b6-410e-abc5-49c74aae6d63,Pitman Democratic Party,2022-08-16T15:29:15.665Z,de303291-c661-455a-a020-0aed4f223dbb,DemPACs,true,true,United States of America,us,110995164716250,Pitman Democratic Party,Facebook
279e3a52-21cc-4ced-b3bb-d1912474a994,Illinois Democratic County Chairs' Association,2022-10-01T12:36:08.303Z,c4a214be-51c2-4116-868f-f55403984a58,DemPACs,true,true,United States of America,us,74262976568,Illinois Democratic County Chairs' Association,Facebook
284d7edb-bc0c-485e-baa9-3f405ed4a433,Georgia Working Families Party,2022-11-05T14:36:24.028Z,a1bea7dc-80dc-4488-ab74-2ba83c8b2def,DemPACs,true,true,United States of America,us,467404727074689,Georgia Working Families Party,Facebook
28eb9da7-cdf7-4203-9224-b3fcf2034662,Democratic Party of Wisconsin,2022-08-16T15:25:17.150Z,c8485e09-2ff9-42a0-b8a7-74bcbb27d085,DemPACs,true,true,United States of America,us,95483488591,Democratic Party of Wisconsin,Facebook
2918bf0c-61cc-4789-963b-edd47b52870d,Progressive Takeover,2022-08-16T15:25:16.539Z,51c934fa-9f7c-41d1-99c1-ced91e36ae26,DemPACs,true,true,United States of America,us,127755494595870,Progressive Takeover,Facebook
29f11990-4e43-4d29-b9df-f14795963292,Ridgefield NJ Democrats,2022-10-01T12:36:13.671Z,905012f1-6598-4192-bdc7-0195b315a87c,DemPACs,true,true,United States of America,us,194790827299724,Ridgefield NJ Democrats,Facebook
29f1af53-9e3c-4fd1-adbc-b938f9dafbb7,Democratic Governors Association (DGA),2022-08-16T15:25:16.909Z,371da074-537d-493c-a056-204bb262054c,DemPACs,true,true,United States of America,us,96935476345,Democratic Governors Association (DGA),Facebook
2b5bb3c3-d23e-4292-a489-9c9de4da783b,TakeAction Minnesota,2022-08-16T15:25:34.552Z,8447ec08-7f61-4907-a9bb-8be84805f122,DemPACs,true,true,United States of America,us,185753078030,TakeAction Minnesota,Facebook
2b5c8456-262d-4524-bc45-7aa5c6a42923,Family Friendly Action PAC,2022-11-05T14:36:01.711Z,b48162bf-b33a-4376-9543-2ca162dc3d54,DemPACs,true,true,United States of America,us,101432305578836,Family Friendly Action PAC,Facebook
2b7c9382-4450-4f8a-93a2-1ab75517e479,Realtors for Angie Craig,2022-10-01T12:36:14.969Z,3e05fcaf-47d2-4add-a2de-4f18b680d956,DemPACs,true,true,United States of America,us,106141572241696,Realtors for Angie Craig,Facebook
2bd5c21a-929b-413a-87ab-4a5466d8f730,Franklin County Democratic Party of NC,2022-11-05T14:36:17.309Z,2c2b0678-5fd0-43df-b206-6afdde206b52,DemPACs,true,true,United States of America,us,2012153612389820,Franklin County Democratic Party of NC,Facebook
2c8dc663-dd5c-48a9-aa08-960ef7099f2b,San Diego County Democratic Party,2022-10-01T12:36:04.611Z,709625db-ad3b-4b4c-8499-b968834d9306,DemPACs,true,true,United States of America,us,340645001925,San Diego County Democratic Party,Facebook
2ca07325-e4c6-4a18-8ab3-523afe2b1eb2,TFN PAC,2022-11-05T14:36:01.361Z,cb633e44-f287-434d-a43f-ed70df1a1a31,DemPACs,true,true,United States of America,us,114218040306362,TFN PAC,Facebook
2cd92305-62b4-40a8-9e18-60feab1c483a,,2022-08-16T15:25:34.177Z,db60104f-ddea-493f-8fa2-3d9f2b3280b8,DemPACs,true,true,United States of America,us,104684067632334,,Facebook
2d6406c1-dbf3-4405-909b-f5b17497a14d,Faith In Minnesota,2022-11-05T14:36:01.474Z,69821900-7510-40df-b115-35d7aa396f0d,DemPACs,true,true,United States of America,us,1700040490027062,Faith In Minnesota,Facebook
2d797037-2dde-4795-8fd5-ff8c33367c05,South Dakota Democratic Party,2022-08-16T15:29:13.320Z,d4f621f8-c298-4400-9dd9-ccc2b6c02425,DemPACs,true,true,United States of America,us,352879861301,South Dakota Democratic Party,Facebook
2d95f90e-d8fd-4f5c-87b9-a99730145d9b,Brady PAC,2022-08-16T15:25:10.099Z,dc30cc12-c012-4d16-8027-f6eecf93b24d,DemPACs,true,true,United States of America,us,171651620209487,Brady PAC,Facebook
2e2b4685-9bfb-4068-a818-21d81a27a9c8,East of Susquehanna,2022-11-05T14:36:22.871Z,fbba40e8-b8d8-47f3-8af7-fc716e306c1d,DemPACs,true,true,United States of America,us,105262540915420,East of Susquehanna,Facebook
2e4200e4-76fc-40bd-82a4-eb56f27c22ce,Gwinnett County Democratic Party,2022-09-06T20:05:34.361Z,003b39a0-0ddc-4f59-9d10-ac22703390b7,DemPACs,true,true,United States of America,us,118610051555971,Gwinnett County Democratic Party,Facebook
2f2e5e3a-08db-4135-80b7-3bbabf635519,The Main Street Sentinel,2022-09-05T10:11:15.945Z,b5b62c76-41d6-42aa-8d1d-664b1f3f36ac,DemPACs,true,true,United States of America,us,105228065418497,The Main Street Sentinel,Facebook
2fad08cd-86f6-45d1-b70f-263cd6bb8c02,Downtown Independent Democrats,2022-08-16T15:29:18.448Z,94a1df88-2401-4bd5-90d7-ad840d02fded,DemPACs,true,true,United States of America,us,2016501971923174,Downtown Independent Democrats,Facebook
300100bb-c04d-46d9-bddc-3cea6ec4b3f7,Alpena County Democratic Party,2022-09-07T15:41:53.883Z,de00a1df-eeec-407b-8970-ffbe64b67cd8,DemPACs,true,true,United States of America,us,208738238719,Alpena County Democratic Party,Facebook
